Datetime,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23
2018-09-26,22651.0,21487.083333333332,20998.0,20872.0,21267.333333333332,22623.666666666668,25032.666666666668,24672.5,20570.5,18205.083333333332,17684.25,18037.916666666668,19157.5,20873.833333333332,22694.583333333332,24913.083333333332,27365.25,31104.75,34043.083333333336,34379.083333333336,32819.25,30540.916666666668,27746.833333333332,25257.833333333332
2018-09-27,23396.416666666668,22195.75,21364.916666666668,21016.666666666668,21296.833333333332,22501.333333333332,24766.166666666668,24558.0,20808.666666666668,19683.833333333332,19471.75,20116.833333333332,21294.833333333332,22889.0,24600.0,26642.416666666668,27927.416666666668,31165.916666666668,33211.166666666664,32904.166666666664,31310.083333333332,29182.083333333332,26692.833333333332,24297.833333333332
2018-09-28,22541.166666666668,21364.333333333332,20633.916666666668,20169.5,20448.25,21712.083333333332,24045.25,24100.583333333332,20707.666666666668,18456.5,18047.583333333332,18105.75,18089.583333333332,18957.0,19787.916666666668,20814.916666666668,22486.583333333332,26082.416666666668,29236.666666666668,29630.333333333332,28919.416666666668,27322.333333333332,25209.0,22970.333333333332
2018-09-29,21325.25,20649.583333333332,19782.416666666668,19125.166666666668,19417.666666666668,20281.916666666668,21589.583333333332,20894.5,17291.0,14295.416666666666,13330.0,13275.416666666666,13718.5,14311.916666666666,14904.083333333334,16056.25,18251.25,22588.083333333332,26471.833333333332,27656.166666666668,27073.583333333332,26043.666666666668,24640.25,22826.166666666668
2018-09-30,21485.916666666668,20512.25,19803.083333333332,19396.75,19233.833333333332,19499.25,20076.833333333332,19291.833333333332,16456.333333333332,14397.25,13725.75,14156.416666666666,15416.083333333334,17024.416666666668,18442.75,20511.0,22757.583333333332,25803.666666666668,28412.416666666668,29557.75,28601.333333333332,27384.333333333332,25574.25,23438.916666666668
2018-10-01,22088.333333333332,21309.75,20398.916666666668,20045.583333333332,20500.916666666668,21930.833333333332,24405.916666666668,25223.583333333332,23112.666666666668,21727.916666666668,21789.083333333332,22575.0,23631.416666666668,25399.083333333332,27182.166666666668,28712.583333333332,29993.583333333332,31982.0,33265.0,33826.5,32697.916666666668,30901.416666666668,28305.583333333332,25869.166666666668
2018-10-02,24058.583333333332,22822.416666666668,22022.333333333332,21605.666666666668,21900.75,23134.916666666668,25518.166666666668,26707.166666666668,25430.833333333332,23868.416666666668,22511.083333333332,21678.666666666668,21771.5,21872.25,22284.0,23181.333333333332,23919.5,26811.666666666668,29510.583333333332,30376.166666666668,29484.166666666668,28125.333333333332,25831.666666666668,23633.0
2018-10-03,22129.083333333332,21045.75,20401.666666666668,20400.0,20649.75,22029.666666666668,24632.666666666668,25519.666666666668,23701.333333333332,22817.25,22369.833333333332,22090.416666666668,21899.416666666668,21727.416666666668,22629.75,23210.583333333332,24910.0,26614.166666666668,28374.166666666668,29398.666666666668,28535.416666666668,27010.75,24893.0,22977.916666666668
2018-10-04,21720.083333333332,20757.416666666668,19773.916666666668,19499.916666666668,19617.5,20792.5,23187.083333333332,23536.666666666668,20307.083333333332,18428.666666666668,17620.416666666668,17430.666666666668,17553.583333333332,17996.666666666668,18008.833333333332,18576.25,21057.166666666668,23711.833333333332,26168.333333333332,27219.166666666668,26596.916666666668,25223.416666666668,22594.0,20151.416666666668
2018-10-05,18706.166666666668,17849.0,17452.0,17093.333333333332,17421.416666666668,18889.666666666668,21329.333333333332,21647.75,18143.333333333332,16284.0,15689.833333333334,15668.833333333334,15716.166666666666,16561.416666666668,16668.583333333332,17136.5,18975.916666666668,23487.166666666668,26235.75,26511.0,25803.833333333332,24511.416666666668,22735.166666666668,21006.0
2018-10-06,19750.833333333332,18668.333333333332,18228.25,17749.583333333332,17491.333333333332,17865.416666666668,18897.916666666668,18284.666666666668,15943.916666666666,14007.666666666666,13388.333333333334,12085.75,11630.5,11628.75,11380.166666666666,12456.666666666666,14185.833333333334,17844.166666666668,21711.0,23111.916666666668,23473.833333333332,22934.083333333332,21562.333333333332,20182.75
2018-10-07,18955.083333333332,17774.0,17135.416666666668,16912.5,16765.833333333332,17231.833333333332,17858.166666666668,16790.333333333332,13373.833333333334,11124.0,10253.25,10439.5,10301.166666666666,11123.75,11994.0,13195.083333333334,15334.916666666666,19711.75,23725.25,24754.166666666668,24153.666666666668,23327.833333333332,22255.25,20952.833333333332
2018-10-08,20107.166666666668,19472.416666666668,19020.916666666668,19067.416666666668,19717.083333333332,20957.166666666668,23257.583333333332,23458.25,19418.0,16592.583333333332,15604.833333333334,15380.583333333334,15604.75,15838.833333333334,16583.416666666668,17994.916666666668,20364.75,25080.666666666668,28563.666666666668,29455.166666666668,28547.916666666668,26956.333333333332,24623.666666666668,22763.25
2018-10-09,21305.666666666668,20331.25,19926.0,19903.666666666668,20311.916666666668,21658.666666666668,23864.666666666668,24057.75,19639.25,16659.416666666668,15924.583333333334,15677.25,15796.416666666666,16217.75,16078.25,16603.916666666668,18347.0,22865.833333333332,26663.75,27378.083333333332,26372.083333333332,24843.75,22764.916666666668,20845.166666666668
2018-10-10,19574.166666666668,18619.833333333332,18346.333333333332,18392.166666666668,18804.0,20352.666666666668,22778.083333333332,23264.583333333332,19407.583333333332,17370.416666666668,15906.833333333334,15578.666666666666,15481.75,15762.916666666666,16120.833333333334,16391.416666666668,18140.083333333332,22412.416666666668,26296.75,27421.5,26480.0,25035.166666666668,22832.75,20923.25
2018-10-11,19941.25,19135.0,18502.916666666668,18448.5,18846.75,20048.333333333332,22238.416666666668,22898.166666666668,20257.833333333332,17488.333333333332,16233.5,16156.916666666666,16064.5,16223.5,17039.5,17638.333333333332,19918.0,24177.666666666668,27397.5,28356.416666666668,27427.833333333332,25790.083333333332,23740.583333333332,21824.5
2018-10-12,20536.166666666668,19752.25,19407.333333333332,19348.25,19215.5,20018.5,22275.0,22908.083333333332,20282.916666666668,17415.0,16125.25,15330.166666666666,15124.25,16125.5,17153.666666666668,18530.0,20669.666666666668,25250.0,28080.833333333332,28542.833333333332,27478.5,26111.333333333332,24413.916666666668,22451.833333333332
2018-10-13,21133.333333333332,20312.583333333332,19605.416666666668,19193.5,19319.0,19780.416666666668,20833.166666666668,20978.25,18629.583333333332,16040.833333333334,14580.166666666666,13684.083333333334,12988.416666666666,12951.916666666666,13239.916666666666,13821.166666666666,15197.0,19008.166666666668,22226.5,22669.0,22166.5,21305.75,19906.333333333332,18326.75
2018-10-14,17158.083333333332,16706.333333333332,16493.0,16331.833333333334,16690.083333333332,17336.083333333332,18235.416666666668,17863.833333333332,14503.916666666666,12769.25,11477.416666666666,10278.333333333334,9908.833333333334,10223.5,10883.666666666666,11474.75,14247.5,20041.833333333332,23988.666666666668,24794.416666666668,23907.666666666668,22824.333333333332,21009.75,19198.25
2018-10-15,17823.666666666668,17180.083333333332,16905.666666666668,16772.083333333332,17587.083333333332,18919.25,21227.25,21467.583333333332,17339.666666666668,14329.25,13309.333333333334,13001.0,13394.083333333334,14188.416666666666,14900.25,16002.25,18142.416666666668,23471.583333333332,27578.75,28369.916666666668,27217.083333333332,25485.833333333332,23362.25,21357.0
2018-10-16,20246.25,19460.583333333332,18994.666666666668,18738.083333333332,19041.75,20320.083333333332,22650.75,23181.5,18852.083333333332,16683.666666666668,15494.166666666666,14981.916666666666,14823.333333333334,15268.0,15893.0,16967.166666666668,19634.25,24450.5,27786.083333333332,28445.0,27340.333333333332,25741.916666666668,23623.75,21684.166666666668
2018-10-17,20398.416666666668,19699.0,19382.5,19185.666666666668,19513.5,20716.5,22955.0,23323.833333333332,19472.583333333332,16657.75,15548.25,14927.916666666666,15153.666666666666,15505.083333333334,16566.416666666668,17438.75,19606.666666666668,24743.583333333332,28206.5,28753.083333333332,27678.583333333332,26039.833333333332,23921.916666666668,21955.75
2018-10-18,20802.0,19874.083333333332,19389.916666666668,19209.166666666668,19666.583333333332,21042.583333333332,23362.583333333332,23852.75,19553.0,16496.25,15450.416666666666,15099.916666666666,15322.083333333334,15913.75,16450.083333333332,17515.333333333332,20443.583333333332,25877.583333333332,29057.5,29301.416666666668,28260.083333333332,26693.833333333332,24473.666666666668,22402.416666666668
2018-10-19,21107.416666666668,20317.75,19709.666666666668,19334.083333333332,19625.5,20818.166666666668,22971.916666666668,23632.916666666668,19485.583333333332,16118.833333333334,15241.25,15147.333333333334,15305.25,15824.0,16701.5,17654.5,20327.25,25988.083333333332,29047.75,29083.583333333332,27816.416666666668,26460.666666666668,24618.166666666668,22539.833333333332
2018-10-20,21075.333333333332,20093.083333333332,19476.583333333332,19234.666666666668,19198.5,19593.0,20497.416666666668,20482.0,16860.583333333332,14415.833333333334,13363.333333333334,12757.0,12775.666666666666,13354.25,14212.25,15875.666666666666,19157.75,24651.333333333332,27545.916666666668,27667.083333333332,26638.833333333332,25339.583333333332,23745.666666666668,22251.333333333332
2018-10-21,20994.75,20132.666666666668,19403.75,18899.75,18772.833333333332,18985.833333333332,19663.416666666668,19477.0,16078.583333333334,13469.25,12326.333333333334,11815.75,11957.75,11954.75,12679.5,14022.916666666666,17320.25,23131.0,25820.833333333332,25966.75,24804.083333333332,23523.416666666668,22028.75,20311.583333333332
2018-10-22,19101.166666666668,18073.75,17091.666666666668,16737.916666666668,17302.916666666668,18872.333333333332,21665.916666666668,23424.666666666668,20014.25,17124.416666666668,16151.916666666666,15319.75,15094.25,15901.916666666666,16886.166666666668,18362.166666666668,21386.416666666668,25536.916666666668,27714.25,27302.416666666668,26117.916666666668,24834.25,22888.583333333332,20993.5
2018-10-23,19783.416666666668,19056.083333333332,18463.0,18138.75,18623.5,20089.0,22387.416666666668,23887.916666666668,20694.25,17234.666666666668,15976.833333333334,15768.083333333334,15339.666666666666,15927.5,16878.833333333332,17799.083333333332,20616.166666666668,25374.0,27285.666666666668,27007.083333333332,26241.333333333332,24867.0,22813.75,21229.916666666668
2018-10-24,20438.5,19874.333333333332,19396.5,18912.0,18510.083333333332,19629.583333333332,22543.916666666668,24106.666666666668,20545.0,17120.083333333332,15974.833333333334,15690.666666666666,16010.583333333334,16602.166666666668,17333.083333333332,18543.166666666668,21150.916666666668,25761.666666666668,27699.0,27263.083333333332,26423.75,24826.75,22810.166666666668,21252.083333333332
2018-10-25,20552.166666666668,20305.0,19967.666666666668,19367.916666666668,19394.166666666668,20504.25,22861.166666666668,24517.083333333332,21674.5,18483.5,17356.5,16505.75,16575.25,17044.833333333332,18119.166666666668,19222.583333333332,22251.583333333332,27290.333333333332,29491.916666666668,29497.416666666668,28186.583333333332,26753.083333333332,24805.583333333332,23011.75
2018-10-26,21824.25,21018.916666666668,20539.833333333332,20360.833333333332,20717.333333333332,21906.833333333332,24147.083333333332,25068.083333333332,21167.166666666668,18202.5,17144.416666666668,16804.5,16724.5,17090.75,18210.0,19628.0,22866.416666666668,27598.75,29583.083333333332,29182.833333333332,28137.5,26869.75,25178.666666666668,23287.916666666668
2018-10-27,22006.166666666668,20899.0,20239.5,19906.583333333332,19859.833333333332,20351.916666666668,21283.583333333332,21422.833333333332,18571.5,16095.166666666666,15408.5,15218.166666666666,15265.333333333334,15600.583333333334,16044.333333333334,17004.083333333332,19873.916666666668,24810.0,26573.916666666668,26145.333333333332,24959.416666666668,23636.916666666668,22197.583333333332,20848.833333333332
2018-10-28,19526.5,18730.166666666668,18158.75,17844.166666666668,17678.0,17995.083333333332,18376.25,18295.25,15410.083333333334,13647.583333333334,12789.833333333334,12517.833333333334,12737.0,13438.083333333334,14085.5,15457.916666666666,18368.166666666668,22061.75,24272.333333333332,24595.583333333332,23516.833333333332,22213.5,20685.416666666668,18630.916666666668
2018-10-29,17449.083333333332,16366.5,15937.25,16242.5,16706.333333333332,18047.333333333332,20963.166666666668,22879.333333333332,20139.666666666668,16956.666666666668,15656.333333333334,15482.5,15400.5,15202.833333333334,15345.916666666666,16702.0,19536.5,23750.666666666668,26426.583333333332,26666.5,25505.75,23620.916666666668,21719.666666666668,20151.916666666668
2018-10-30,18808.166666666668,17753.916666666668,17205.333333333332,17109.25,17307.0,18427.25,20811.416666666668,22495.166666666668,19564.5,16373.166666666666,14982.083333333334,14794.583333333334,14914.25,15469.416666666666,15971.666666666666,16928.583333333332,19713.0,24950.916666666668,27602.333333333332,28032.666666666668,27490.166666666668,26026.5,23968.75,22091.083333333332
2018-10-31,20850.166666666668,19981.416666666668,19443.916666666668,18968.083333333332,19415.833333333332,20839.75,23244.416666666668,24488.833333333332,21011.416666666668,17658.25,16033.833333333334,15357.916666666666,15484.25,16167.25,17197.916666666668,18715.666666666668,21943.083333333332,26302.666666666668,28069.416666666668,27592.333333333332,26848.916666666668,25898.083333333332,24148.833333333332,22122.666666666668
2018-11-01,20955.083333333332,20200.166666666668,19560.0,19353.166666666668,19764.833333333332,20895.333333333332,23245.583333333332,24730.416666666668,21525.166666666668,18228.0,16966.416666666668,17181.25,17802.583333333332,18358.833333333332,19423.5,20953.25,23953.75,27613.25,29456.916666666668,29306.833333333332,28208.583333333332,26703.666666666668,24699.416666666668,22915.833333333332
2018-11-02,21688.25,20712.666666666668,19975.5,19628.25,19908.583333333332,21156.916666666668,23460.416666666668,24789.416666666668,21559.833333333332,18031.0,17062.416666666668,17187.75,17472.833333333332,18091.416666666668,18975.583333333332,20265.083333333332,23373.0,26569.25,27424.833333333332,26856.583333333332,25921.0,24524.25,22804.083333333332,21193.916666666668
2018-11-03,20039.75,19279.166666666668,18716.166666666668,18392.5,18436.25,19001.75,20108.666666666668,20639.0,17824.5,14210.083333333334,13132.833333333334,12642.75,12811.833333333334,13565.333333333334,15696.416666666666,17561.083333333332,21498.75,25507.666666666668,27011.75,26864.75,26193.583333333332,25138.5,23682.75,22222.416666666668
2018-11-04,21107.916666666668,20270.666666666668,19342.666666666668,19115.166666666668,19083.416666666668,19417.666666666668,19610.333333333332,18130.166666666668,15895.083333333334,14491.916666666666,13683.833333333334,13369.083333333334,13499.916666666666,14514.833333333334,15983.166666666666,17938.416666666668,21723.5,24484.75,24882.583333333332,24148.666666666668,23017.666666666668,21456.5,19553.916666666668,18162.083333333332
2018-11-05,17083.416666666668,16916.25,16721.25,16732.833333333332,17421.833333333332,19048.166666666668,20623.083333333332,18265.25,14677.75,13875.916666666666,13544.666666666666,14144.833333333334,14800.083333333334,15545.583333333334,16692.416666666668,20008.083333333332,24649.5,26366.083333333332,26670.0,26043.5,25161.416666666668,23916.583333333332,22015.25,20347.333333333332
2018-11-06,19235.5,18449.25,17643.083333333332,17456.416666666668,18139.083333333332,20094.916666666668,22427.25,20808.083333333332,16960.166666666668,15344.916666666666,15005.333333333334,15360.583333333334,15715.416666666666,16367.083333333334,17677.833333333332,21109.083333333332,26220.333333333332,28476.5,28114.25,27147.833333333332,26203.083333333332,24708.416666666668,22623.083333333332,20744.083333333332
2018-11-07,19559.75,19037.666666666668,18614.0,18645.666666666668,19119.083333333332,20527.166666666668,22437.25,20871.416666666668,17347.166666666668,15915.5,15484.166666666666,14910.75,14357.583333333334,14756.166666666666,15744.5,19328.083333333332,24528.0,27156.75,27274.166666666668,26334.333333333332,24791.25,22533.333333333332,20647.916666666668,18957.583333333332
2018-11-08,17999.0,17568.25,17245.583333333332,17118.583333333332,18120.833333333332,19943.25,21882.916666666668,20207.5,15877.333333333334,13718.0,13094.166666666666,13187.5,13345.5,14049.333333333334,15479.416666666666,18428.0,23285.333333333332,26232.583333333332,26446.25,25684.166666666668,24921.416666666668,23470.0,22037.75,20463.166666666668
2018-11-09,19528.25,18901.5,18601.916666666668,18497.916666666668,18808.166666666668,20102.166666666668,22017.75,20217.5,16548.333333333332,15585.75,14827.166666666666,15204.583333333334,15312.5,16164.5,17183.166666666668,20592.5,25623.166666666668,27900.25,27603.25,26760.833333333332,25921.416666666668,25023.166666666668,23555.916666666668,22106.333333333332
2018-11-10,21131.0,20386.416666666668,19830.0,19532.75,19694.583333333332,20297.166666666668,20799.75,18543.916666666668,15274.583333333334,14073.0,13734.75,13499.083333333334,13394.916666666666,13593.833333333334,14785.75,17904.166666666668,22258.833333333332,24475.916666666668,24628.916666666668,24045.916666666668,23314.166666666668,22368.0,21166.666666666668,20068.0
2018-11-11,18848.25,18492.166666666668,18362.416666666668,18183.083333333332,17966.833333333332,18216.833333333332,18657.0,16197.416666666666,12486.916666666666,10807.083333333334,10284.0,10191.416666666666,10150.666666666666,10818.5,11861.416666666666,16013.25,21578.083333333332,24706.333333333332,25096.083333333332,24564.416666666668,23915.583333333332,22981.333333333332,21720.583333333332,20418.5
2018-11-12,19484.5,18868.916666666668,18575.25,18553.166666666668,19067.333333333332,20394.583333333332,21913.0,20016.0,16736.0,15211.75,14796.5,14562.666666666666,14765.75,15327.416666666666,16498.583333333332,20176.25,25290.75,28131.75,28203.583333333332,27546.75,26646.916666666668,25202.25,23331.083333333332,21801.75
2018-11-13,20664.75,19851.666666666668,19327.333333333332,19304.416666666668,19869.25,21357.25,23350.833333333332,21810.333333333332,18758.5,17651.75,17115.083333333332,17353.0,18445.583333333332,19567.583333333332,20069.5,22529.083333333332,25933.083333333332,28417.166666666668,28494.75,27940.0,27196.416666666668,25892.5,24051.75,22322.25
2018-11-14,21177.083333333332,20346.333333333332,19875.916666666668,19948.25,20425.0,21866.833333333332,23988.416666666668,23778.416666666668,21016.75,18476.916666666668,16832.666666666668,16685.583333333332,16876.416666666668,17304.416666666668,18484.166666666668,22072.5,26546.083333333332,28963.0,28974.75,28274.833333333332,27377.416666666668,26055.416666666668,24146.25,22421.916666666668
2018-11-15,21066.333333333332,20221.166666666668,19753.083333333332,19623.166666666668,19916.916666666668,21340.25,23386.166666666668,22141.25,18871.666666666668,17450.083333333332,16840.333333333332,16731.083333333332,17105.0,17809.5,19155.583333333332,22624.416666666668,26223.416666666668,28479.333333333332,28451.166666666668,28033.166666666668,27270.666666666668,25984.0,24423.166666666668,22935.833333333332
2018-11-16,21715.666666666668,20919.416666666668,20472.916666666668,20350.0,20776.583333333332,22212.083333333332,24205.083333333332,23303.5,21184.25,19660.333333333332,18235.0,17888.25,18421.25,18682.0,19751.416666666668,22148.0,25809.666666666668,28029.416666666668,27770.166666666668,26913.666666666668,26120.666666666668,25141.666666666668,23813.833333333332,22412.0
2018-11-17,21226.25,20344.333333333332,19820.0,19568.583333333332,19716.416666666668,20509.833333333332,21378.833333333332,19810.833333333332,16978.75,15307.083333333334,14833.75,14873.416666666666,14834.5,15145.583333333334,16447.333333333332,19755.916666666668,23160.75,25561.25,25772.666666666668,25405.916666666668,24732.916666666668,24189.25,23263.416666666668,22020.833333333332
2018-11-18,20983.333333333332,20305.666666666668,19826.5,19585.583333333332,19711.25,20151.25,20643.333333333332,19140.0,16734.166666666668,15552.166666666666,13767.916666666666,13235.083333333334,13100.416666666666,13518.583333333334,14997.5,18860.083333333332,22996.75,25898.833333333332,26103.166666666668,25641.0,25014.416666666668,24171.583333333332,22927.666666666668,21453.0
2018-11-19,20322.416666666668,19533.75,19134.583333333332,19041.5,19687.916666666668,21245.583333333332,23157.166666666668,22640.833333333332,21007.333333333332,20339.166666666668,19626.583333333332,19279.833333333332,19726.416666666668,21595.333333333332,22485.25,24653.333333333332,26483.083333333332,28523.0,28487.333333333332,27861.916666666668,27013.5,25805.25,24013.333333333332,22514.25
2018-11-20,21591.0,20839.166666666668,20306.5,20209.583333333332,20745.5,22103.583333333332,23985.416666666668,23352.416666666668,20010.583333333332,17850.916666666668,16901.833333333332,16412.083333333332,16448.0,16989.0,18216.166666666668,21741.833333333332,25972.0,28265.5,28206.5,27448.75,26651.083333333332,25556.583333333332,23970.333333333332,22424.75
2018-11-21,21233.25,20377.583333333332,19846.666666666668,19630.833333333332,20091.583333333332,21424.416666666668,23219.083333333332,22107.75,19357.75,18290.75,18226.666666666668,18286.583333333332,18305.75,19974.5,21380.416666666668,23440.75,25293.5,27132.75,27092.166666666668,26134.083333333332,25204.75,24151.833333333332,22575.333333333332,21084.416666666668
2018-11-22,19809.916666666668,18544.25,17803.583333333332,16766.833333333332,16529.083333333332,16579.916666666668,17321.25,17039.916666666668,14620.25,12795.0,11825.833333333334,11178.666666666666,10873.583333333334,10609.833333333334,11213.166666666666,14468.5,18603.333333333332,20697.666666666668,20427.75,20170.583333333332,19733.833333333332,18576.416666666668,17886.25,17604.416666666668
2018-11-23,16953.583333333332,16261.666666666666,15606.166666666666,15301.833333333334,15476.416666666666,16127.416666666666,17098.25,15496.25,13137.0,12567.833333333334,12421.25,12685.166666666666,13319.333333333334,14075.0,15324.833333333334,17251.916666666668,19984.416666666668,22387.0,22781.0,22393.75,21837.583333333332,21059.666666666668,19834.583333333332,18347.333333333332
2018-11-24,17263.916666666668,16537.083333333332,15998.166666666666,15944.25,16014.166666666666,16379.0,17200.75,15606.916666666666,12732.25,11396.583333333334,11214.25,11121.666666666666,10664.25,10684.166666666666,11836.583333333334,15105.333333333334,19509.083333333332,22229.916666666668,22731.0,22813.5,22534.75,21669.416666666668,20665.333333333332,19472.333333333332
2018-11-25,19129.083333333332,18659.5,18139.666666666668,17782.416666666668,17747.583333333332,18118.416666666668,18619.916666666668,17239.5,14417.666666666666,12858.916666666666,11905.75,11603.416666666666,11842.666666666666,12529.5,13871.833333333334,17932.083333333332,22805.166666666668,25795.0,26150.166666666668,25730.75,25055.333333333332,23918.666666666668,22306.75,20860.583333333332
2018-11-26,19861.666666666668,19295.666666666668,18964.333333333332,18907.0,19433.25,20907.583333333332,23084.0,22207.666666666668,18167.166666666668,16195.75,15645.25,15418.916666666666,15406.416666666666,16277.25,17713.583333333332,21520.5,26012.916666666668,28544.666666666668,28499.25,27699.25,26879.833333333332,25438.416666666668,23411.0,21585.916666666668
2018-11-27,20361.0,19636.166666666668,19223.916666666668,19209.916666666668,19718.416666666668,21237.75,23617.333333333332,22728.083333333332,18707.166666666668,16900.416666666668,16659.083333333332,17215.5,17269.25,17514.916666666668,19058.5,21645.5,24141.416666666668,26501.666666666668,27016.083333333332,26519.333333333332,25795.0,24370.166666666668,22511.416666666668,20704.9
2018-11-28,19811.75,18424.75,17976.916666666668,18401.666666666668,19063.333333333332,20342.833333333332,22446.916666666668,22552.833333333332,19690.25,18559.916666666668,17587.083333333332,16277.5,15842.666666666666,16424.916666666668,17684.833333333332,20691.916666666668,23755.75,26439.5,26916.25,26279.416666666668,25321.083333333332,23647.166666666668,21609.333333333332,20000.833333333332
2018-11-29,18611.5,18116.083333333332,17786.166666666668,17622.166666666668,17721.583333333332,19136.25,21459.25,22298.416666666668,20835.666666666668,19817.333333333332,18785.666666666668,19230.416666666668,19254.833333333332,19957.25,20174.083333333332,22315.416666666668,24557.083333333332,26596.666666666668,26511.333333333332,25928.5,24957.583333333332,23070.583333333332,20837.833333333332,19112.25
2018-11-30,18280.583333333332,17737.5,17040.333333333332,16732.0,17174.0,18742.666666666668,21160.583333333332,20886.666666666668,17831.333333333332,15423.583333333334,14520.5,14106.0,14654.75,14818.583333333334,16056.416666666666,18949.0,22736.666666666668,25282.833333333332,25274.5,24417.0,23662.5,22112.666666666668,20807.0,18716.0
2018-12-01,17213.166666666668,16498.166666666668,16283.75,16430.166666666668,16517.5,17184.333333333332,18401.416666666668,17327.583333333332,14012.75,12533.5,11643.5,11012.666666666666,11552.166666666666,11951.0,13528.083333333334,16867.083333333332,20749.25,23639.666666666668,24042.0,23662.75,22943.833333333332,22358.166666666668,21345.583333333332,20022.666666666668
2018-12-02,18916.5,18297.333333333332,17826.75,17557.583333333332,17665.083333333332,18342.25,19150.083333333332,17989.75,13868.416666666666,11622.25,10319.75,9833.5,9655.75,9995.833333333334,11771.666666666666,15935.166666666666,21448.666666666668,25400.666666666668,26179.5,25887.416666666668,25304.083333333332,24372.666666666668,22784.166666666668,21498.916666666668
2018-12-03,20502.583333333332,19796.333333333332,19583.333333333332,19659.583333333332,20291.583333333332,21808.833333333332,24300.333333333332,24552.916666666668,20431.083333333332,16931.416666666668,15357.25,15039.333333333334,14803.25,15588.833333333334,17215.75,20818.833333333332,25717.083333333332,28631.166666666668,28874.416666666668,28449.333333333332,27648.416666666668,26172.333333333332,24020.666666666668,22032.0
2018-12-04,20756.916666666668,19937.75,19404.0,19209.666666666668,19791.083333333332,21297.0,23752.833333333332,24271.916666666668,22075.583333333332,19912.25,18474.5,18150.5,18103.666666666668,18775.75,19760.583333333332,21922.5,25289.75,27840.5,28031.25,27726.083333333332,27085.333333333332,25965.333333333332,24238.0,22288.916666666668
2018-12-05,20986.166666666668,19966.416666666668,19256.75,19252.0,19747.166666666668,21162.333333333332,23586.75,24128.666666666668,22845.916666666668,22052.5,21217.416666666668,20484.833333333332,20723.0,21718.75,23059.5,24860.25,26942.0,28937.916666666668,28982.166666666668,28464.5,27569.75,26090.333333333332,24023.25,21760.0
2018-12-06,20449.083333333332,19689.083333333332,18975.416666666668,18882.416666666668,19291.0,20854.333333333332,23295.666666666668,24307.916666666668,23818.0,23450.833333333332,23238.5,23033.416666666668,23157.25,23709.833333333332,24099.333333333332,25002.083333333332,26274.416666666668,28462.75,28860.083333333332,28567.416666666668,27958.833333333332,26721.25,24603.416666666668,22632.416666666668
2018-12-07,21332.583333333332,20681.5,20199.666666666668,20113.083333333332,20632.75,22028.166666666668,24495.75,25337.916666666668,23472.25,21627.666666666668,20367.666666666668,18758.333333333332,17810.75,17811.916666666668,18384.5,21250.75,25277.083333333332,27952.75,28087.0,27561.166666666668,27047.0,26020.583333333332,24589.166666666668,22938.25
2018-12-08,21615.5,20671.75,20104.166666666668,19818.583333333332,19910.166666666668,20523.0,21611.75,20927.166666666668,18056.416666666668,16152.916666666666,14705.75,13601.0,13062.916666666666,13470.666666666666,14676.083333333334,17974.666666666668,22813.25,25838.5,26107.25,25752.083333333332,25301.5,24583.416666666668,23222.666666666668,21790.5
2018-12-09,20594.666666666668,19682.083333333332,19017.833333333332,18740.25,18734.166666666668,19119.083333333332,19882.916666666668,19183.666666666668,16874.25,15888.333333333334,14953.5,14449.916666666666,14240.416666666666,15278.5,17108.833333333332,20156.666666666668,23479.25,26403.0,26940.0,26636.333333333332,26139.916666666668,25194.25,23434.416666666668,21568.833333333332
2018-12-10,20177.5,19312.083333333332,18929.583333333332,18810.833333333332,19504.916666666668,21102.75,23598.416666666668,25060.666666666668,24173.666666666668,23003.916666666668,22464.75,22051.0,21260.333333333332,22094.333333333332,23108.083333333332,24162.916666666668,26495.416666666668,29107.25,29395.0,28921.083333333332,28040.0,26741.416666666668,24466.916666666668,22243.75
2018-12-11,20925.666666666668,20033.0,19562.166666666668,19560.166666666668,20096.916666666668,21366.0,23861.0,24863.833333333332,21951.75,19670.333333333332,18136.166666666668,17436.916666666668,16632.166666666668,16518.75,17175.916666666668,20470.916666666668,25264.5,28350.583333333332,28897.083333333332,28649.5,27941.583333333332,26434.5,24257.25,22062.083333333332
2018-12-12,20920.166666666668,19861.083333333332,19327.0,18773.666666666668,18892.833333333332,20245.333333333332,22508.25,22915.416666666668,19933.5,17369.833333333332,16212.833333333334,15461.333333333334,14668.666666666666,15132.75,16590.0,20321.166666666668,24947.166666666668,28065.583333333332,28499.083333333332,28111.583333333332,27596.916666666668,26378.583333333332,24466.916666666668,22484.416666666668
2018-12-13,21035.416666666668,20133.0,19716.583333333332,19780.833333333332,20430.833333333332,21950.833333333332,24588.0,24748.666666666668,20355.5,17450.583333333332,15865.5,15156.416666666666,14659.083333333334,14882.5,16234.583333333334,19866.833333333332,24948.25,28101.916666666668,28323.0,27880.916666666668,27284.25,26083.916666666668,24176.0,22125.75
